DATE,vwretd
2014-06-20,0.002081
2014-06-23,0.000131
2014-06-24,-0.006979
2014-06-25,0.005115
2014-06-26,-0.000561
2014-06-27,0.002890
2014-06-30,0.001035
2014-07-01,0.006789
2014-07-02,-0.000317
2014-07-03,0.004968
2014-07-07,-0.006110
2014-07-08,-0.007345
2014-07-09,0.004480
2014-07-10,-0.004858
2014-07-11,0.000777
2014-07-14,0.004563
2014-07-15,-0.003284
2014-07-16,0.003751
2014-07-17,-0.010966
2014-07-18,0.010250
2014-07-21,-0.002171
2014-07-22,0.005105
2014-07-23,0.001843
2014-07-24,0.000244
2014-07-25,-0.005025
2014-07-28,-0.000513
2014-07-29,-0.003659
2014-07-30,0.000540
2014-07-31,-0.019359
2014-08-01,-0.003442
2014-08-04,0.007129
2014-08-05,-0.008884
2014-08-06,0.000300
2014-08-07,-0.004897
2014-08-08,0.010292
2014-08-11,0.004768
2014-08-12,-0.002199
2014-08-13,0.006608
2014-08-14,0.004202
2014-08-15,0.000294
2014-08-18,0.008519
2014-08-19,0.004714
2014-08-20,0.001984
2014-08-21,0.002461
2014-08-22,-0.001445
2014-08-25,0.004550
2014-08-26,0.002181
2014-08-27,0.000622
2014-08-28,-0.001806
2014-08-29,0.003800
2014-09-02,0.000031
2014-09-03,-0.000580
2014-09-04,-0.002383
2014-09-05,0.004375
2014-09-08,-0.002774
2014-09-09,-0.006316
2014-09-10,0.003339
2014-09-11,0.001306
2014-09-12,-0.006588
2014-09-15,-0.002888
2014-09-16,0.007016
2014-09-17,0.000797
2014-09-18,0.004516
2014-09-19,-0.002366
2014-09-22,-0.010079
2014-09-23,-0.005993
2014-09-24,0.007097
2014-09-25,-0.015547
2014-09-26,0.008408
2014-09-29,-0.002422
2014-09-30,-0.004091
2014-10-01,-0.012931
2014-10-02,0.000775
2014-10-03,0.009096
2014-10-06,-0.001582
2014-10-07,-0.014990
2014-10-08,0.015855
2014-10-09,-0.021219
2014-10-10,-0.013333
2014-10-13,-0.015501
2014-10-14,0.002321
2014-10-15,-0.004483
2014-10-16,0.003835
2014-10-17,0.010813
2014-10-20,0.009244
2014-10-21,0.019230
2014-10-22,-0.008878
2014-10-23,0.012270
2014-10-24,0.006013
2014-10-27,-0.002172
2014-10-28,0.013743
2014-10-29,-0.002246
2014-10-30,0.004987
2014-10-31,0.011527
2014-11-03,-0.000685
2014-11-04,-0.004628
2014-11-05,0.004889
2014-11-06,0.003815
2014-11-07,0.001998
2014-11-10,0.002723
2014-11-11,0.001120
2014-11-12,0.000555
2014-11-13,-0.000944
2014-11-14,0.001335
2014-11-17,-0.000224
2014-11-18,0.005501
2014-11-19,-0.002373
2014-11-20,0.003302
2014-11-21,0.005330
2014-11-24,0.003182
2014-11-25,-0.000384
2014-11-26,0.002777
2014-11-28,-0.006097
2014-12-01,-0.008988
2014-12-02,0.005867
2014-12-03,0.005232
2014-12-04,-0.002151
2014-12-05,0.001463
2014-12-08,-0.009478
2014-12-09,0.001715
2014-12-10,-0.017439
2014-12-11,0.004078
2014-12-12,-0.015235
2014-12-15,-0.007671
2014-12-16,-0.005842
2014-12-17,0.021789
2014-12-18,0.021547
2014-12-19,0.004613
2014-12-22,0.003242
2014-12-23,0.002198
2014-12-24,0.000579
2014-12-26,0.003668
2014-12-29,0.001242
2014-12-30,-0.004285
2014-12-31,-0.008784
2015-01-02,-0.000242
2015-01-05,-0.018275
2015-01-06,-0.009661
2015-01-07,0.011114
2015-01-08,0.016844
2015-01-09,-0.007545
2015-01-12,-0.007783
2015-01-13,-0.002264
2015-01-14,-0.005222
2015-01-15,-0.009182
2015-01-16,0.013841
2015-01-20,0.000251
2015-01-21,0.004549
2015-01-22,0.014704
2015-01-23,-0.004203
2015-01-26,0.004402
2015-01-27,-0.010008
2015-01-28,-0.014065
2015-01-29,0.008482
2015-01-30,-0.012152
2015-02-02,0.012223
2015-02-03,0.015024
2015-02-04,-0.004439
2015-02-05,0.011508
2015-02-06,-0.003588
2015-02-09,-0.004087
2015-02-10,0.008608
2015-02-11,-0.000366
2015-02-12,0.010427
2015-02-13,0.004733
2015-02-17,0.001747
2015-02-18,0.000119
2015-02-19,-0.001016
2015-02-20,0.005709
2015-02-23,-0.000652
2015-02-24,0.002294
2015-02-25,0.000697
2015-02-26,-0.001540
2015-02-27,-0.002605
2015-03-02,0.005491
2015-03-03,-0.004050
2015-03-04,-0.003780
2015-03-05,0.001631
2015-03-06,-0.013852
2015-03-09,0.002862
2015-03-10,-0.015500
2015-03-11,-0.000191
2015-03-12,0.011981
2015-03-13,-0.005527
2015-03-16,0.011764
2015-03-17,-0.001752
2015-03-18,0.012080
2015-03-19,-0.004553
2015-03-20,0.009388
2015-03-23,-0.000947
2015-03-24,-0.004568
2015-03-25,-0.014691
2015-03-26,-0.002223
2015-03-27,0.002468
2015-03-30,0.011519
2015-03-31,-0.007119
2015-04-01,-0.002676
2015-04-02,0.004004
2015-04-06,0.006577
2015-04-07,-0.002134
2015-04-08,0.003582
2015-04-09,0.003365
2015-04-10,0.004585
2015-04-13,-0.003718
2015-04-14,0.001885
2015-04-15,0.006183
2015-04-16,-0.000422
2015-04-17,-0.011294
2015-04-20,0.008078
2015-04-21,-0.001010
2015-04-22,0.004142
2015-04-23,0.003555
2015-04-24,0.001163
2015-04-27,-0.004791
2015-04-28,0.002456
2015-04-29,-0.003923
2015-04-30,-0.010676
2015-05-01,0.009290
2015-05-04,0.002961
2015-05-05,-0.011551
2015-05-06,-0.003354
2015-05-07,0.003347
2015-05-08,0.012083
2015-05-11,-0.003980
2015-05-12,-0.002240
2015-05-13,0.000185
2015-05-14,0.009713
2015-05-15,0.001057
2015-05-18,0.003342
2015-05-19,-0.001352
2015-05-20,-0.000317
2015-05-21,0.002465
2015-05-22,-0.002200
2015-05-26,-0.010462
2015-05-27,0.008653
2015-05-28,-0.001203
2015-05-29,-0.005829
2015-06-01,0.001528
2015-06-02,0.000372
2015-06-03,0.002647
2015-06-04,-0.008883
2015-06-05,-0.000015
2015-06-08,-0.006516
2015-06-09,-0.000033
2015-06-10,0.011505
2015-06-11,0.001897
2015-06-12,-0.006154
2015-06-15,-0.004048
2015-06-16,0.004953
2015-06-17,0.001723
2015-06-18,0.009278
2015-06-19,-0.004858
2015-06-22,0.005845
2015-06-23,0.001287
2015-06-24,-0.007414
2015-06-25,-0.002654
2015-06-26,-0.000814
2015-06-29,-0.021502
2015-06-30,0.002975
2015-07-01,0.005472
2015-07-02,-0.000554
2015-07-06,-0.004518
2015-07-07,0.004976
2015-07-08,-0.016512
2015-07-09,0.002742
2015-07-10,0.012674
2015-07-13,0.010250
2015-07-14,0.004722
2015-07-15,-0.002478
2015-07-16,0.006972
2015-07-17,-0.000638
2015-07-20,-0.001222
2015-07-21,-0.004063
2015-07-22,-0.002359
2015-07-23,-0.005452
2015-07-24,-0.010027
2015-07-27,-0.007086
2015-07-28,0.012261
2015-07-29,0.007577
2015-07-30,0.000803
2015-07-31,-0.000764
2015-08-03,-0.003671
2015-08-04,-0.001717
2015-08-05,0.002575
2015-08-06,-0.007848
2015-08-07,-0.003275
2015-08-10,0.013132
2015-08-11,-0.009257
2015-08-12,0.000704
2015-08-13,-0.002045
2015-08-14,0.003786
2015-08-17,0.005742
2015-08-18,-0.003505
2015-08-19,-0.008794
2015-08-20,-0.021636
2015-08-21,-0.028014
2015-08-24,-0.038574
2015-08-25,-0.010297
2015-08-26,0.033787
2015-08-27,0.024411
2015-08-28,0.002532
2015-08-31,-0.007265
2015-09-01,-0.028174
2015-09-02,0.016353
2015-09-03,0.001834
2015-09-04,-0.013754
2015-09-08,0.023691
2015-09-09,-0.012783
2015-09-10,0.004395
2015-09-11,0.003428
2015-09-14,-0.004221
2015-09-15,0.011419
2015-09-16,0.009522
2015-09-17,-0.000704
2015-09-18,-0.015322
2015-09-21,0.003336
2015-09-22,-0.013653
2015-09-23,-0.003487
2015-09-24,-0.003706
2015-09-25,-0.002118
2015-09-28,-0.027043
2015-09-29,-0.000916
2015-09-30,0.019430
2015-10-01,0.001947
2015-10-02,0.015168
2015-10-05,0.018766
2015-10-06,-0.003110
2015-10-07,0.009818
2015-10-08,0.008529
2015-10-09,0.001438
2015-10-12,-0.000202
2015-10-13,-0.007799
2015-10-14,-0.004294
2015-10-15,0.014711
2015-10-16,0.003420
2015-10-19,-0.000678
2015-10-20,-0.001171
2015-10-21,-0.008024
2015-10-22,0.013929
2015-10-23,0.009499
2015-10-26,-0.002802
2015-10-27,-0.004495
2015-10-28,0.013657
2015-10-29,-0.002218
2015-10-30,-0.004004
2015-11-02,0.012446
2015-11-03,0.003088
2015-11-04,-0.003380
2015-11-05,-0.001396
2015-11-06,-0.000383
2015-11-09,-0.009594
2015-11-10,0.001286
2015-11-11,-0.004136
2015-11-12,-0.014519
2015-11-13,-0.009781
2015-11-16,0.013738
2015-11-17,-0.001359
2015-11-18,0.015275
2015-11-19,-0.000988
2015-11-20,0.003000
2015-11-23,-0.000666
2015-11-24,0.002343
2015-11-25,0.001177
2015-11-27,0.000779
2015-11-30,-0.003859
2015-12-01,0.009508
2015-12-02,-0.010722
2015-12-03,-0.014317
2015-12-04,0.016454
2015-12-07,-0.009769
2015-12-08,-0.006113
2015-12-09,-0.006630
2015-12-10,0.002053
2015-12-11,-0.019829
2015-12-14,0.001578
2015-12-15,0.011317
2015-12-16,0.014887
2015-12-17,-0.014588
2015-12-18,-0.015037
2015-12-21,0.007163
2015-12-22,0.008827
2015-12-23,0.013678
2015-12-24,-0.000839
2015-12-28,-0.003319
2015-12-29,0.010018
2015-12-30,-0.007358
2015-12-31,-0.008181
2016-01-04,-0.014890
2016-01-05,0.001397
2016-01-06,-0.013799
2016-01-07,-0.023909
2016-01-08,-0.010935
2016-01-11,-0.001736
2016-01-12,0.006081
2016-01-13,-0.025834
2016-01-14,0.015434
2016-01-15,-0.021670
2016-01-19,-0.002414
2016-01-20,-0.010584
2016-01-21,0.005654
2016-01-22,0.022476
2016-01-25,-0.016673
2016-01-26,0.015919
2016-01-27,-0.010546
2016-01-28,0.005035
2016-01-29,0.024547
2016-02-01,-0.000351
2016-02-02,-0.020022
2016-02-03,0.005729
2016-02-04,0.003623
2016-02-05,-0.019591
2016-02-08,-0.016964
2016-02-09,-0.003067
2016-02-10,0.000273
2016-02-11,-0.011979
2016-02-12,0.020132
2016-02-16,0.017684
2016-02-17,0.018099
2016-02-18,-0.004199
2016-02-19,-0.000231
2016-02-22,0.014305
2016-02-23,-0.011789
2016-02-24,0.004963
2016-02-25,0.011044
2016-02-26,0.000283
2016-02-29,-0.005893
2016-03-01,0.022404
2016-03-02,0.005674
2016-03-03,0.005603
2016-03-04,0.004192
2016-03-07,0.003223
2016-03-08,-0.013540
2016-03-09,0.005555
2016-03-10,-0.001281
2016-03-11,0.017442
2016-03-14,-0.001576
2016-03-15,-0.004458
2016-03-16,0.007493
2016-03-17,0.008250
2016-03-18,0.003879
2016-03-21,0.000503
2016-03-22,-0.000372
2016-03-23,-0.009450
2016-03-24,-0.000141
2016-03-28,0.000806
2016-03-29,0.011053
2016-03-30,0.004467
2016-03-31,-0.000869
2016-04-01,0.004664
2016-04-04,-0.004391
2016-04-05,-0.010012
2016-04-06,0.011074
2016-04-07,-0.011653
2016-04-08,0.004327
2016-04-11,-0.001833
2016-04-12,0.010399
2016-04-13,0.011323
2016-04-14,-0.000462
2016-04-15,-0.000565
2016-04-18,0.006766
2016-04-19,0.004490
2016-04-20,0.001225
2016-04-21,-0.005273
2016-04-22,0.001835
2016-04-25,-0.002787
2016-04-26,0.003357
2016-04-27,0.002651
2016-04-28,-0.008569
2016-04-29,-0.004465
2016-05-02,0.006733
2016-05-03,-0.011101
2016-05-04,-0.006171
2016-05-05,-0.000444
2016-05-06,0.003519
2016-05-09,-0.000200
2016-05-10,0.012298
2016-05-11,-0.008295
2016-05-12,-0.000776
2016-05-13,-0.007964
2016-05-16,0.010210
2016-05-17,-0.008591
2016-05-18,-0.000812
2016-05-19,-0.003791
2016-05-20,0.007642
2016-05-23,-0.001790
2016-05-24,0.013114
2016-05-25,0.007321
2016-05-26,-0.000158
2016-05-27,0.004415
2016-05-31,-0.000348
2016-06-01,0.002367
2016-06-02,0.003603
2016-06-03,-0.001949
2016-06-06,0.006131
2016-06-07,0.002122
2016-06-08,0.003565
2016-06-09,-0.002816
2016-06-10,-0.011232
2016-06-13,-0.008135
2016-06-14,-0.002780
2016-06-15,-0.000492
2016-06-16,0.001908
2016-06-17,-0.001748
2016-06-20,0.007279
2016-06-21,0.002334
2016-06-22,-0.001865
2016-06-23,0.014415
2016-06-24,-0.036628
2016-06-27,-0.020320
2016-06-28,0.018043
2016-06-29,0.017600
2016-06-30,0.013181
2016-07-01,0.003010
2016-07-05,-0.008225
2016-07-06,0.005437
2016-07-07,-0.000690
2016-07-08,0.015478
2016-07-11,0.004210
2016-07-12,0.007923
2016-07-13,-0.000232
2016-07-14,0.004685
2016-07-15,-0.000803
2016-07-18,0.002602
2016-07-19,-0.002363
2016-07-20,0.004629
2016-07-21,-0.003322
2016-07-22,0.004500
2016-07-25,-0.003154
2016-07-26,0.001613
2016-07-27,-0.001242
2016-07-28,0.001673
2016-07-29,0.002630
2016-08-01,-0.002254
2016-08-02,-0.007105
2016-08-03,0.004385
2016-08-04,0.000814
2016-08-05,0.008058
2016-08-08,0.000104
2016-08-09,0.001069
2016-08-10,-0.002555
2016-08-11,0.004818
2016-08-12,-0.000494
2016-08-15,0.004008
2016-08-16,-0.005477
2016-08-17,0.001044
2016-08-18,0.003387
2016-08-19,-0.001828
2016-08-22,-0.000427
2016-08-23,0.002825
2016-08-24,-0.006035
2016-08-25,-0.000675
2016-08-26,-0.001829
2016-08-29,0.005225
2016-08-30,-0.001514
2016-08-31,-0.002578
2016-09-01,0.000748
2016-09-02,0.005882
2016-09-06,0.003391
2016-09-07,0.000821
2016-09-08,-0.002078
2016-09-09,-0.025010
2016-09-12,0.013340
2016-09-13,-0.015849
2016-09-14,-0.000526
2016-09-15,0.010099
2016-09-16,-0.003865
2016-09-19,0.001385
2016-09-20,-0.000363
2016-09-21,0.011864
2016-09-22,0.007814
2016-09-23,-0.005940
2016-09-26,-0.008221
2016-09-27,0.005100
2016-09-28,0.006710
2016-09-29,-0.009216
2016-09-30,0.007830
2016-10-03,-0.003050
2016-10-04,-0.005600
2016-10-05,0.004940
2016-10-06,-0.000753
2016-10-07,-0.003829
2016-10-10,0.005594
2016-10-11,-0.012616
2016-10-12,0.000932
2016-10-13,-0.003327
2016-10-14,-0.000324
2016-10-17,-0.002525
2016-10-18,0.006561
2016-10-19,0.003002
2016-10-20,-0.001641
2016-10-21,-0.000113
2016-10-24,0.004434
2016-10-25,-0.004367
2016-10-26,-0.002777
2016-10-27,-0.003986
2016-10-28,-0.002573
2016-10-31,0.000430
2016-11-01,-0.006771
2016-11-02,-0.007680
2016-11-03,-0.003940
2016-11-04,-0.001240
2016-11-07,0.020927
2016-11-08,0.003884
2016-11-09,0.012048
2016-11-10,0.001979
2016-11-11,0.000261
2016-11-14,0.002384
2016-11-15,0.007902
2016-11-16,-0.001517
2016-11-17,0.004607
2016-11-18,-0.001358
2016-11-21,0.007769
2016-11-22,0.003038
2016-11-23,0.000943
2016-11-25,0.003636
2016-11-28,-0.005935
2016-11-29,0.000960
2016-11-30,-0.001561
2016-12-01,-0.004207
2016-12-02,0.000701
2016-12-05,0.007299
2016-12-06,0.004758
2016-12-07,0.012388
2016-12-08,0.003744
2016-12-09,0.003907
2016-12-12,-0.002453
2016-12-13,0.005763
2016-12-14,-0.009619
2016-12-15,0.003588
2016-12-16,-0.001159
2016-12-19,0.002094
2016-12-20,0.004310
2016-12-21,-0.002494
2016-12-22,-0.002734
2016-12-23,0.001844
2016-12-27,0.002518
2016-12-28,-0.007978
2016-12-29,0.000587
2016-12-30,-0.004036
2017-01-03,0.008205
2017-01-04,0.008618
2017-01-05,-0.000945
2017-01-06,0.002310
2017-01-09,-0.003925
2017-01-10,0.001311
2017-01-11,0.003227
2017-01-12,-0.002536
2017-01-13,0.002819
2017-01-17,-0.003693
2017-01-18,0.001415
2017-01-19,-0.003889
2017-01-20,0.003625
2017-01-23,-0.001921
2017-01-24,0.008375
2017-01-25,0.008078
2017-01-26,-0.001150
2017-01-27,-0.001599
2017-01-30,-0.007057
2017-01-31,0.000839
2017-02-01,0.000282
2017-02-02,0.000599
2017-02-03,0.007801
2017-02-06,-0.002713
2017-02-07,-0.000541
2017-02-08,0.001224
2017-02-09,0.006490
2017-02-10,0.004103
2017-02-13,0.004652
2017-02-14,0.003882
2017-02-15,0.004785
2017-02-16,-0.001251
2017-02-17,0.001900
2017-02-21,0.005811
2017-02-22,-0.001741
2017-02-23,-0.000909
2017-02-24,0.000450
2017-02-27,0.001995
2017-02-28,-0.004647
2017-03-01,0.013366
2017-03-02,-0.006862
2017-03-03,0.000944
2017-03-06,-0.003808
2017-03-07,-0.003455
2017-03-08,-0.003233
2017-03-09,-0.000246
2017-03-10,0.003446
2017-03-13,0.001665
2017-03-14,-0.004180
2017-03-15,0.010125
2017-03-16,-0.000614
2017-03-17,-0.000812
2017-03-20,-0.002332
2017-03-21,-0.013602
2017-03-22,0.001795
2017-03-23,0.000156
2017-03-24,-0.000317
2017-03-27,-0.000361
2017-03-28,0.006893
2017-03-29,0.002268
2017-03-30,0.002599
2017-03-31,-0.001095
2017-04-03,-0.002624
2017-04-04,0.000621
2017-04-05,-0.004134
2017-04-06,0.003506
2017-04-07,-0.000717
2017-04-10,0.001468
2017-04-11,-0.000127
2017-04-12,-0.004575
2017-04-13,-0.007191
2017-04-17,0.008654
2017-04-18,-0.002508
2017-04-19,-0.001333
2017-04-20,0.007669
2017-04-21,-0.002842
2017-04-24,0.010754
2017-04-25,0.005960
2017-04-26,-0.000105
2017-04-27,-0.000040
2017-04-28,-0.002611
2017-05-01,0.002001
2017-05-02,0.000255
2017-05-03,-0.002573
2017-05-04,-0.000777
2017-05-05,0.005792
2017-05-08,-0.000820
2017-05-09,-0.000984
2017-05-10,0.002600
2017-05-11,-0.002715
2017-05-12,-0.001539
2017-05-15,0.005603
2017-05-16,-0.000384
2017-05-17,-0.018102
2017-05-18,0.003369
2017-05-19,0.007577
2017-05-22,0.005394
2017-05-23,0.001526
2017-05-24,0.002402
2017-05-25,0.003248
2017-05-26,0.000310
2017-05-30,-0.002267
2017-05-31,-0.000326
2017-06-01,0.009052
2017-06-02,0.003486
2017-06-05,-0.001819
2017-06-06,-0.002150
2017-06-07,0.000725
2017-06-08,0.001597
2017-06-09,-0.000547
2017-06-12,-0.000866
2017-06-13,0.005328
2017-06-14,-0.002289
2017-06-15,-0.002973
2017-06-16,0.000543
2017-06-19,0.007639
2017-06-20,-0.007515
2017-06-21,-0.000752
2017-06-22,0.000802
2017-06-23,0.002916
2017-06-26,0.000940
2017-06-27,-0.007476
2017-06-28,0.010009
2017-06-29,-0.008117
2017-06-30,0.001446
2017-07-03,0.003039
2017-07-05,0.000131
2017-07-06,-0.009231
2017-07-07,0.006444
2017-07-10,0.000501
2017-07-11,0.000236
2017-07-12,0.007693
2017-07-13,0.001729
2017-07-14,0.004849
2017-07-17,0.000014
2017-07-18,0.000459
2017-07-19,0.005964
2017-07-20,0.000033
2017-07-21,-0.000922
2017-07-24,-0.000133
2017-07-25,0.003457
2017-07-26,-0.000085
2017-07-27,-0.002093
2017-07-28,-0.001066
2017-07-31,-0.000859
2017-08-01,0.002360
2017-08-02,-0.000989
2017-08-03,-0.002180
2017-08-04,0.002012
2017-08-07,0.001414
2017-08-08,-0.002772
2017-08-09,-0.001449
2017-08-10,-0.014415
2017-08-11,0.001508
2017-08-14,0.009827
2017-08-15,-0.001450
2017-08-16,0.002153
2017-08-17,-0.014559
2017-08-18,-0.001186
2017-08-21,0.000858
2017-08-22,0.009406
2017-08-23,-0.001918
2017-08-24,-0.001160
2017-08-25,0.002002
2017-08-28,0.000326
2017-08-29,0.000673
2017-08-30,0.004622
2017-08-31,0.006903
2017-09-01,0.002852
2017-09-05,-0.007620
2017-09-06,0.003190
2017-09-07,-0.000032
2017-09-08,-0.001271
2017-09-11,0.010251
2017-09-12,0.003547
2017-09-13,0.000552
2017-09-14,-0.000492
2017-09-15,0.001829
2017-09-18,0.002006
2017-09-19,0.001121
2017-09-20,0.000919
2017-09-21,-0.002543
2017-09-22,0.001100
2017-09-25,-0.001881
2017-09-26,0.000213
2017-09-27,0.004975
2017-09-28,0.001611
2017-09-29,0.003328
2017-10-02,0.004542
2017-10-03,0.002500
2017-10-04,0.000781
2017-10-05,0.004770
2017-10-06,-0.000977
2017-10-09,-0.001988
2017-10-10,0.002717
2017-10-11,0.001950
2017-10-12,-0.001538
2017-10-13,0.000886
2017-10-16,0.001013
2017-10-17,-0.000188
2017-10-18,0.000987
2017-10-19,-0.000131
2017-10-20,0.004204
2017-10-23,-0.004272
2017-10-24,0.001655
2017-10-25,-0.005407
2017-10-26,0.001500
2017-10-27,0.007589
2017-10-30,-0.003392
2017-10-31,0.002030
2017-11-01,0.000748
2017-11-02,0.000340
2017-11-03,0.002852
2017-11-06,0.002097
2017-11-07,-0.001835
2017-11-08,0.001385
2017-11-09,-0.003602
2017-11-10,-0.000272
2017-11-13,0.000195
2017-11-14,-0.002560
2017-11-15,-0.004852
2017-11-16,0.009334
2017-11-17,-0.000921
2017-11-20,0.001805
2017-11-21,0.006542
2017-11-22,-0.000064
2017-11-24,0.002145
2017-11-27,-0.001546
2017-11-28,0.008835
2017-11-29,-0.000731
2017-11-30,0.007237
2017-12-01,-0.001124
2017-12-04,-0.001749
2017-12-05,-0.004180
2017-12-06,-0.001387
2017-12-07,0.004019
2017-12-08,0.005050
2017-12-11,0.002781
2017-12-12,0.000744
2017-12-13,0.000541
2017-12-14,-0.004374
2017-12-15,0.007951
2017-12-18,0.006749
2017-12-19,-0.003411
2017-12-20,-0.000103
2017-12-21,0.002510
2017-12-22,-0.000161
2017-12-26,-0.000171
2017-12-27,0.000848
2017-12-28,0.002503
2017-12-29,-0.004750
2018-01-02,0.008505
2018-01-03,0.005856
2018-01-04,0.004001
2018-01-05,0.005804
2018-01-08,0.001816
2018-01-09,0.000921
2018-01-10,-0.001506
2018-01-11,0.008295
2018-01-12,0.006082
2018-01-16,-0.004432
2018-01-17,0.008575
2018-01-18,-0.002002
2018-01-19,0.005419
2018-01-22,0.007587
2018-01-23,0.002623
2018-01-24,-0.000901
2018-01-25,0.000076
2018-01-26,0.009965
2018-01-29,-0.006914
2018-01-30,-0.010195
2018-01-31,0.000149
2018-02-01,-0.000265
2018-02-02,-0.020867
2018-02-05,-0.038014
2018-02-06,0.015314
2018-02-07,-0.004174
2018-02-08,-0.034694
2018-02-09,0.012281
2018-02-12,0.013221
2018-02-13,0.002897
2018-02-14,0.014362
2018-02-15,0.011112
2018-02-16,0.000368
2018-02-20,-0.006285
2018-02-21,-0.004405
2018-02-22,0.000219
2018-02-23,0.014656
2018-02-26,0.009999
2018-02-27,-0.012554
2018-02-28,-0.011036
2018-03-01,-0.010788
2018-03-02,0.005872
2018-03-05,0.010129
2018-03-06,0.004148
2018-03-07,0.000450
2018-03-08,0.003647
2018-03-09,0.015750
2018-03-12,-0.000151
2018-03-13,-0.006180
2018-03-14,-0.004591
2018-03-15,-0.002203
2018-03-16,0.002435
2018-03-19,-0.012909
2018-03-20,0.001338
2018-03-21,0.000421
2018-03-22,-0.023890
2018-03-23,-0.019286
2018-03-26,0.024231
2018-03-27,-0.016562
2018-03-28,-0.002589
2018-03-29,0.013458
2018-04-02,-0.021354
2018-04-03,0.011507
2018-04-04,0.010361
2018-04-05,0.007405
2018-04-06,-0.019971
2018-04-09,0.002849
2018-04-10,0.016406
2018-04-11,-0.003796
2018-04-12,0.006932
2018-04-13,-0.003070
2018-04-16,0.008002
2018-04-17,0.010291
2018-04-18,0.001626
2018-04-19,-0.005395
2018-04-20,-0.007464
2018-04-23,-0.000446
2018-04-24,-0.011375
2018-04-25,0.000773
2018-04-26,0.009015
2018-04-27,0.000715
2018-04-30,-0.007258
2018-05-01,0.002191
2018-05-02,-0.005574
2018-05-03,-0.002256
2018-05-04,0.012299
2018-05-07,0.004128
2018-05-08,0.000407
2018-05-09,0.008609
2018-05-10,0.008627
2018-05-11,0.001549
2018-05-14,0.000775
2018-05-15,-0.005764
2018-05-16,0.004811
2018-05-17,0.000295
2018-05-18,-0.002228
2018-05-21,0.006987
2018-05-22,-0.003453
2018-05-23,0.002289
2018-05-24,-0.001827
2018-05-25,-0.002208
2018-05-29,-0.009951
2018-05-30,0.013096
2018-05-31,-0.006490
2018-06-01,0.009646
2018-06-04,0.004526
2018-06-05,0.001474
2018-06-06,0.007987
2018-06-07,-0.001115
2018-06-08,0.002985
2018-06-11,0.001520
2018-06-12,0.001944
2018-06-13,-0.003612
2018-06-14,0.002641
2018-06-15,-0.001637
2018-06-18,-0.000751
2018-06-19,-0.004079
2018-06-20,0.002734
2018-06-21,-0.006898
2018-06-22,0.002282
2018-06-25,-0.014414
2018-06-26,0.002922
2018-06-27,-0.009748
2018-06-28,0.005631
2018-06-29,0.001584
2018-07-02,0.002185
2018-07-03,-0.002892
2018-07-05,0.008475
2018-07-06,0.008390
2018-07-09,0.008401
2018-07-10,0.002293
2018-07-11,-0.007407
2018-07-12,0.008241
2018-07-13,0.000713
2018-07-16,-0.001830
2018-07-17,0.003883
2018-07-18,0.002471
2018-07-19,-0.002465
2018-07-20,-0.001024
2018-07-23,0.001025
2018-07-24,0.001977
2018-07-25,0.008264
2018-07-26,-0.001558
2018-07-27,-0.007646
2018-07-30,-0.005580
2018-07-31,0.005536
2018-08-01,-0.001296
2018-08-02,0.005511
2018-08-03,0.003274
2018-08-06,0.003857
2018-08-07,0.002255
2018-08-08,-0.000270
2018-08-09,-0.000291
2018-08-10,-0.006335
2018-08-13,-0.004685
2018-08-14,0.006617
2018-08-15,-0.009080
2018-08-16,0.008016
2018-08-17,0.003866
2018-08-20,0.002833
2018-08-21,0.003128
2018-08-22,0.000730
2018-08-23,-0.002437
2018-08-24,0.006245
2018-08-27,0.007157
2018-08-28,0.000006
2018-08-29,0.005183
2018-08-30,-0.004428
2018-08-31,0.000301
2018-09-04,-0.002248
2018-09-05,-0.003502
2018-09-06,-0.003967
2018-09-07,-0.002371
2018-09-10,0.002274
2018-09-11,0.003230
2018-09-12,0.000829
2018-09-13,0.004324
2018-09-14,0.000904
2018-09-17,-0.005975
2018-09-18,0.005494
2018-09-19,0.000524
2018-09-20,0.007850
2018-09-21,-0.001043
2018-09-24,-0.003703
2018-09-25,-0.000509
2018-09-26,-0.004024
2018-09-27,0.002401
2018-09-28,0.000090
2018-10-01,0.001786
2018-10-02,-0.002262
2018-10-03,0.001625
2018-10-04,-0.009310
2018-10-05,-0.006058
2018-10-08,-0.001348
2018-10-09,-0.001788
2018-10-10,-0.031351
2018-10-11,-0.018802
2018-10-12,0.012278
2018-10-15,-0.003655
2018-10-16,0.021470
2018-10-17,-0.001386
2018-10-18,-0.014622
2018-10-19,-0.001816
2018-10-22,-0.003901
2018-10-23,-0.005977
2018-10-24,-0.030628
2018-10-25,0.017448
2018-10-26,-0.015512
2018-10-29,-0.006987
2018-10-30,0.015604
2018-10-31,0.010455
2018-11-01,0.013011
2018-11-02,-0.004779
2018-11-05,0.004439
2018-11-06,0.005704
2018-11-07,0.019256
2018-11-08,-0.002936
2018-11-09,-0.009721
2018-11-12,-0.018878
2018-11-13,-0.001188
2018-11-14,-0.006557
2018-11-15,0.010788
2018-11-16,0.002082
2018-11-19,-0.016575
2018-11-20,-0.017946
2018-11-21,0.006220
2018-11-23,-0.005560
2018-11-26,0.014598
2018-11-27,0.000513
2018-11-28,0.022306
2018-11-29,-0.001759
2018-11-30,0.006818
